age,prediction,confidence
62,SAFE USER,0.08702895478839402
26,CHURN RISK,0.9736470588235295
27,SAFE USER,0.053744519166273305
40,SAFE USER,0.04694619225518468
60,SAFE USER,0.09549268398427924
33,CHURN RISK,0.9736470588235295
23,CHURN RISK,0.9742182890855458
25,SAFE USER,0.055398070615873964
27,SAFE USER,0.049983340451623684
25,CHURN RISK,0.9742182890855458
33,CHURN RISK,0.9736470588235295
65,SAFE USER,0.07751214711316419
36,CHURN RISK,0.9553230625583565
58,SAFE USER,0.08702895478839402
52,SAFE USER,0.07172750144929148
22,CHURN RISK,0.98
32,SAFE USER,0.049983340451623684
31,SAFE USER,0.046024824529917574
64,SAFE USER,0.09841164568101872
29,SAFE USER,0.05526213430781355
50,SAFE USER,0.10810163782009755
20,CHURN RISK,0.9866666666666667
47,SAFE USER,0.06169544544685466
51,SAFE USER,0.08152097838891685
37,SAFE USER,0.05776611933365352
53,SAFE USER,0.07238958256762239
22,CHURN RISK,0.98
41,SAFE USER,0.057316423380965
60,SAFE USER,0.08882601731761257
24,CHURN RISK,0.9742182890855458
33,SAFE USER,0.06952930853502662
36,CHURN RISK,0.9553230625583565
49,SAFE USER,0.07028696224987277
30,SAFE USER,0.0841959752016933
30,CHURN RISK,0.9736470588235295
36,SAFE USER,0.09963055426292418
41,SAFE USER,0.10592255409235889
33,SAFE USER,0.09795455052809691
29,SAFE USER,0.09795455052809691
38,SAFE USER,0.04285451075853519
58,SAFE USER,0.1406281580825877
29,CHURN RISK,0.9736470588235295
39,CHURN RISK,0.9553230625583565
19,SAFE USER,0.10163123756574823
65,SAFE USER,0.07243991549672812
36,CHURN RISK,0.9553230625583565
28,SAFE USER,0.09795455052809691
40,SAFE USER,0.05125581732035895
52,SAFE USER,0.07312850776222941
59,SAFE USER,0.09183885792994123
36,SAFE USER,0.09963055426292418
35,SAFE USER,0.0392592698231864
29,SAFE USER,0.05855708631280441
49,SAFE USER,0.07306108015216345
38,SAFE USER,0.05041990355265513
51,SAFE USER,0.08665694800611447
53,SAFE USER,0.08646184109556275
59,SAFE USER,0.08702895478839402
53,SAFE USER,0.07304620323548046
61,SAFE USER,0.08572291590095572
31,SAFE USER,0.06273914326354965
32,CHURN RISK,0.9736470588235295
32,SAFE USER,0.0555393909611451
51,SAFE USER,0.07250552459660789
20,CHURN RISK,0.98
65,SAFE USER,0.0662840769377256
38,SAFE USER,0.04906714550860482
40,SAFE USER,0.0705384002336486
61,SAFE USER,0.08049943127385288
29,SAFE USER,0.049983340451623684
34,SAFE USER,0.03707872912125704
18,CHURN RISK,0.9666666666666667
25,CHURN RISK,0.9742182890855458
47,SAFE USER,0.05404342554085652
42,SAFE USER,0.05781112750637586
32,CHURN RISK,0.9736470588235295
39,SAFE USER,0.09963055426292418
37,CHURN RISK,0.9553230625583565
45,SAFE USER,0.052488887020642944
36,CHURN RISK,0.9553230625583565
40,CHURN RISK,0.9553230625583565
36,CHURN RISK,0.9553230625583565
38,CHURN RISK,0.9564538461004038
57,SAFE USER,0.1274349711534309
47,SAFE USER,0.10097896542043451
20,CHURN RISK,0.9866666666666667
40,SAFE USER,0.04683483577453492
29,SAFE USER,0.049983340451623684
52,SAFE USER,0.0721905275564052
37,SAFE USER,0.04922513089531733
38,SAFE USER,0.10647810964791443
29,SAFE USER,0.049983340451623684
55,SAFE USER,0.09721274893120867
35,SAFE USER,0.10647810964791443
31,CHURN RISK,0.9736470588235295
58,SAFE USER,0.09721274893120867
38,SAFE USER,0.057310998886213264
25,SAFE USER,0.04534339168196881
34,CHURN RISK,0.9608692810457516
27,CHURN RISK,0.9736470588235295
20,CHURN RISK,0.98
33,SAFE USER,0.05786264186835995
63,SAFE USER,0.11265694800611446
19,CHURN RISK,0.98
26,SAFE USER,0.10257988369086495
33,SAFE USER,0.056030365922365384
45,SAFE USER,0.06397872005089587
40,CHURN RISK,0.9553230625583565
55,SAFE USER,0.09478858237514969
39,CHURN RISK,0.9553230625583565
63,SAFE USER,0.12076830448676423
25,SAFE USER,0.05339807061587397
56,SAFE USER,0.09183885792994123
55,SAFE USER,0.07894489275363929
19,CHURN RISK,0.98
22,CHURN RISK,0.98
38,SAFE USER,0.05580949303523504
52,SAFE USER,0.07277023770133274
58,SAFE USER,0.08506083478262481
39,SAFE USER,0.047577167731150755
33,CHURN RISK,0.9736470588235295
59,SAFE USER,0.08865605197104678
49,SAFE USER,0.06795338354700081
40,SAFE USER,0.04625512562960738
53,SAFE USER,0.07243089996964955
41,SAFE USER,0.05353055439510237
31,CHURN RISK,0.9736470588235295
34,SAFE USER,0.0918434394169858
58,SAFE USER,0.09504675310356575
27,SAFE USER,0.09795455052809691
24,CHURN RISK,0.9742182890855458
32,SAFE USER,0.05456768986336911
36,SAFE USER,0.04922513089531733
59,SAFE USER,0.0985055245966079
45,SAFE USER,0.06169544544685466
26,SAFE USER,0.10257988369086495
22,SAFE USER,0.08875193614901195
35,SAFE USER,0.04230378612085403
57,SAFE USER,0.11932361467278113
30,SAFE USER,0.05855708631280441
37,SAFE USER,0.09963055426292418
44,SAFE USER,0.059445679667334196
18,CHURN RISK,0.9733333333333334
63,SAFE USER,0.10466428242372167
39,SAFE USER,0.04959042762820714
61,SAFE USER,0.08882601731761257
21,CHURN RISK,0.98
27,SAFE USER,0.05574451916627331
48,SAFE USER,0.06397872005089587
55,SAFE USER,0.0946186170285839
19,CHURN RISK,0.98
56,SAFE USER,0.1274349711534309
35,SAFE USER,0.10647810964791443
26,CHURN RISK,0.9736470588235295
39,SAFE USER,0.05780949303523504
26,SAFE USER,0.05482684035385765
23,CHURN RISK,0.98
25,SAFE USER,0.051543971095738404
25,CHURN RISK,0.9742182890855458
43,SAFE USER,0.058604829049628444
39,CHURN RISK,0.9553230625583565
20,CHURN RISK,0.98
31,CHURN RISK,0.9736470588235295
51,SAFE USER,0.07250552459660789
62,SAFE USER,0.08049943127385288
47,SAFE USER,0.07204951886361154
43,SAFE USER,0.04737675887418985
35,SAFE USER,0.10647810964791443
56,SAFE USER,0.07894489275363929
24,SAFE USER,0.09648444728621458
39,CHURN RISK,0.9553230625583565
23,CHURN RISK,0.9742182890855458
61,SAFE USER,0.11265694800611446
28,CHURN RISK,0.9736470588235295
56,SAFE USER,0.0985055245966079
65,SAFE USER,0.07751214711316419
45,SAFE USER,0.05933528659247934
23,CHURN RISK,0.9742182890855458
49,SAFE USER,0.06183300997672486
31,CHURN RISK,0.9736470588235295
59,SAFE USER,0.09043472578389224
28,SAFE USER,0.053744519166273305
18,CHURN RISK,0.9666666666666667
27,CHURN RISK,0.9736470588235295
38,CHURN RISK,0.9553230625583565
20,CHURN RISK,0.9866666666666667
64,SAFE USER,0.08361741027105894
55,SAFE USER,0.09043472578389224
19,CHURN RISK,0.98
40,SAFE USER,0.05125581732035895
26,CHURN RISK,0.9736470588235295
41,SAFE USER,0.05350150244120158
40,SAFE USER,0.05720506690031526
27,SAFE USER,0.049983340451623684
49,SAFE USER,0.05356882473371483
33,SAFE USER,0.06220605762781177
31,CHURN RISK,0.9736470588235295
19,CHURN RISK,0.9866666666666667
47,SAFE USER,0.07371984540576529
18,CHURN RISK,0.9666666666666667
41,SAFE USER,0.05792248398702562
52,SAFE USER,0.0797951744288961
37,CHURN RISK,0.9553230625583565
26,SAFE USER,0.054147291239525934
57,SAFE USER,0.08865605197104678
36,SAFE USER,0.05663253830272475
32,SAFE USER,0.05456768986336911
41,SAFE USER,0.05368827884226186
39,CHURN RISK,0.9553230625583565
49,SAFE USER,0.06795338354700081
38,SAFE USER,0.0512053122698539
25,SAFE USER,0.055398070615873964
50,SAFE USER,0.06964910216756826
39,SAFE USER,0.10647810964791443
21,CHURN RISK,0.98
41,SAFE USER,0.05350150244120158
33,CHURN RISK,0.9736470588235295
24,CHURN RISK,0.9742182890855458
30,SAFE USER,0.05067778489606813
28,SAFE USER,0.10480210591308717
40,SAFE USER,0.09850961031012183
58,SAFE USER,0.09549268398427924
32,SAFE USER,0.05558276466272662
33,CHURN RISK,0.9736470588235295
56,SAFE USER,0.08572291590095572
30,CHURN RISK,0.9736470588235295
30,SAFE USER,0.05067778489606813
58,SAFE USER,0.09532271863771345
20,SAFE USER,0.08893282486733553
30,CHURN RISK,0.9736470588235295
39,CHURN RISK,0.9553230625583565
53,SAFE USER,0.08517219126327456
56,SAFE USER,0.14073951456323744
50,SAFE USER,0.06201351454769792
28,SAFE USER,0.09795455052809691
25,CHURN RISK,0.9742182890855458
34,SAFE USER,0.0420820640690356
21,CHURN RISK,0.98
46,SAFE USER,0.05439364892540484
37,SAFE USER,0.04959042762820714
33,SAFE USER,0.06220605762781177
32,SAFE USER,0.09795455052809691
24,SAFE USER,0.09648444728621458
25,SAFE USER,0.06297022523455767
22,CHURN RISK,0.98
21,CHURN RISK,0.98
35,CHURN RISK,0.9553230625583565
23,CHURN RISK,0.9742182890855458
39,SAFE USER,0.05776611933365352
64,SAFE USER,0.10767090494027795
25,CHURN RISK,0.9742182890855458
26,CHURN RISK,0.9736470588235295
39,CHURN RISK,0.9553230625583565
60,SAFE USER,0.09532271863771345
41,SAFE USER,0.054921792296274044
53,SAFE USER,0.0785055245966079
26,CHURN RISK,0.9736470588235295
34,CHURN RISK,0.9608692810457516
24,SAFE USER,0.09630355856789101
20,CHURN RISK,0.9866666666666667
58,SAFE USER,0.08572291590095572
35,CHURN RISK,0.9553230625583565
27,SAFE USER,0.05067778489606813
45,SAFE USER,0.08409007653154563
57,SAFE USER,0.09183885792994123
38,CHURN RISK,0.9553230625583565
32,SAFE USER,0.049983340451623684
33,SAFE USER,0.055331735856142254
32,SAFE USER,0.055249431329393285
21,CHURN RISK,0.98
33,CHURN RISK,0.9736470588235295
59,SAFE USER,0.11276830448676421
32,SAFE USER,0.049983340451623684
52,SAFE USER,0.07194076177688474
45,SAFE USER,0.062304207545682985
51,SAFE USER,0.052944892753639304
20,CHURN RISK,0.9866666666666667
29,SAFE USER,0.05411910110607264
53,SAFE USER,0.0794369043679994
63,SAFE USER,0.08882601731761257
25,SAFE USER,0.09648444728621458
25,CHURN RISK,0.9742182890855458
42,SAFE USER,0.06762465283867318
18,CHURN RISK,0.9733333333333334
29,SAFE USER,0.052217618010145926
25,CHURN RISK,0.9742182890855458
20,CHURN RISK,0.9866666666666667
40,SAFE USER,0.048863887728435695
38,SAFE USER,0.05663253830272475
28,CHURN RISK,0.9736470588235295
29,SAFE USER,0.09795455052809691
41,SAFE USER,0.05403850222681019
35,SAFE USER,0.09963055426292418
52,SAFE USER,0.07277023770133274
53,SAFE USER,0.07394412108783598
57,SAFE USER,0.08000401806083068
58,SAFE USER,0.08882601731761257
20,CHURN RISK,0.98
53,SAFE USER,0.06540596324208621
32,SAFE USER,0.05456768986336911
30,CHURN RISK,0.9736470588235295
38,CHURN RISK,0.9553230625583565
37,SAFE USER,0.04792739111569908
57,SAFE USER,0.09183885792994123
63,SAFE USER,0.09183885792994123
38,SAFE USER,0.05041990355265513
35,CHURN RISK,0.9553230625583565
44,SAFE USER,0.0602751555917822
36,SAFE USER,0.07920531226985389
64,SAFE USER,0.08882601731761257
18,CHURN RISK,0.9733333333333334
25,CHURN RISK,0.9742182890855458
33,CHURN RISK,0.9736470588235295
51,SAFE USER,0.08084251780542834
36,SAFE USER,0.05780949303523504
28,CHURN RISK,0.9736470588235295
31,SAFE USER,0.05558276466272662
30,CHURN RISK,0.9736470588235295
53,SAFE USER,0.1059902813394478
49,SAFE USER,0.08054583689500334
20,CHURN RISK,0.98
45,SAFE USER,0.05404342554085652
57,SAFE USER,0.09504675310356575
21,SAFE USER,0.08893282486733553
25,CHURN RISK,0.9742182890855458
58,SAFE USER,0.09721274893120867
53,SAFE USER,0.07243089996964955
58,SAFE USER,0.09532271863771345
34,SAFE USER,0.0918434394169858
28,CHURN RISK,0.9736470588235295
31,CHURN RISK,0.9736470588235295
54,SAFE USER,0.07321616858204624
35,SAFE USER,0.04559873812584489
48,SAFE USER,0.05933528659247934
40,CHURN RISK,0.9553230625583565
38,CHURN RISK,0.9553230625583565
44,SAFE USER,0.057312053384229206
31,SAFE USER,0.05558276466272662
37,SAFE USER,0.10647810964791443
37,SAFE USER,0.05580949303523504
35,SAFE USER,0.09963055426292418
27,SAFE USER,0.044338316593409643
24,CHURN RISK,0.9742182890855458
39,SAFE USER,0.10647810964791443
37,CHURN RISK,0.9553230625583565
29,CHURN RISK,0.9736470588235295
26,SAFE USER,0.05287021405543917
42,SAFE USER,0.045355717174731865
61,SAFE USER,0.08572291590095572
41,SAFE USER,0.05403850222681019
46,SAFE USER,0.05404342554085652
27,SAFE USER,0.05623549412749359
60,SAFE USER,0.09504675310356575
49,SAFE USER,0.06218323336127318
49,SAFE USER,0.05356882473371483
55,SAFE USER,0.10136758822199954
52,SAFE USER,0.09265694800611446
27,CHURN RISK,0.9736470588235295
62,SAFE USER,0.0932054832622959
37,SAFE USER,0.07920531226985389
19,CHURN RISK,0.9866666666666667
56,SAFE USER,0.09172750144929148
62,SAFE USER,0.08882601731761257
42,SAFE USER,0.06458915065369228
38,SAFE USER,0.05663253830272475
51,SAFE USER,0.07787941559787534
32,SAFE USER,0.05558276466272662
36,CHURN RISK,0.9553230625583565
23,CHURN RISK,0.9742182890855458
59,SAFE USER,0.09043472578389224
38,SAFE USER,0.05663253830272475
62,SAFE USER,0.08376805911722557
37,CHURN RISK,0.9553230625583565
34,CHURN RISK,0.9608692810457516
25,SAFE USER,0.05588904557709425
30,SAFE USER,0.06341760384703816
26,CHURN RISK,0.9736470588235295
48,SAFE USER,0.06527149571629512
35,CHURN RISK,0.9553230625583565
47,SAFE USER,0.06694182225844886
40,CHURN RISK,0.9553230625583565
63,SAFE USER,0.08702895478839402
46,SAFE USER,0.062304207545682985
28,CHURN RISK,0.9736470588235295
33,SAFE USER,0.09795455052809691
36,SAFE USER,0.05576611933365352
58,SAFE USER,0.09183885792994123
25,CHURN RISK,0.9742182890855458
40,SAFE USER,0.05064975671429834
60,SAFE USER,0.14073951456323747
23,CHURN RISK,0.9742182890855458
26,SAFE USER,0.053406550498785184
38,SAFE USER,0.05041990355265513
23,CHURN RISK,0.9742182890855458
31,CHURN RISK,0.9736470588235295
28,SAFE USER,0.05855708631280441
58,SAFE USER,0.1406281580825877
22,CHURN RISK,0.98
37,CHURN RISK,0.9553230625583565
36,SAFE USER,0.05041990355265513
45,SAFE USER,0.0743983059892538
19,CHURN RISK,0.9866666666666667
20,CHURN RISK,0.9866666666666667
42,SAFE USER,0.05958845896294071
38,SAFE USER,0.04559873812584489
26,SAFE USER,0.0620265926562622
51,SAFE USER,0.0999902813394478
50,SAFE USER,0.07639807336098389
63,SAFE USER,0.09532271863771345
28,CHURN RISK,0.9736470588235295
56,SAFE USER,0.11276830448676421
65,SAFE USER,0.06472953841751201
49,SAFE USER,0.07020465772312381
26,CHURN RISK,0.9736470588235295
40,CHURN RISK,0.9553230625583565
39,SAFE USER,0.07920531226985389
18,CHURN RISK,0.9733333333333334
64,SAFE USER,0.12729482474925435
37,SAFE USER,0.05776611933365352
38,CHURN RISK,0.9553230625583565
21,CHURN RISK,0.9866666666666667
24,CHURN RISK,0.9742182890855458
39,CHURN RISK,0.9553230625583565
36,SAFE USER,0.049679162811914396
55,SAFE USER,0.11276830448676421
32,SAFE USER,0.09795455052809691
32,SAFE USER,0.05456768986336911
36,SAFE USER,0.10647810964791443
44,SAFE USER,0.058604829049628444
48,SAFE USER,0.06169544544685466
33,SAFE USER,0.0841959752016933
58,SAFE USER,0.08882601731761257
20,CHURN RISK,0.9866666666666667
25,CHURN RISK,0.9742182890855458
42,SAFE USER,0.06016816910786825
33,CHURN RISK,0.9736470588235295
31,CHURN RISK,0.9736470588235295
34,SAFE USER,0.037205562673845914
35,CHURN RISK,0.9553230625583565
53,SAFE USER,0.07238958256762239
37,SAFE USER,0.05041990355265513
49,SAFE USER,0.07306108015216345
50,SAFE USER,0.06572750144929149
18,CHURN RISK,0.9666666666666667
36,SAFE USER,0.05576611933365352
57,SAFE USER,0.09549268398427924
44,SAFE USER,0.058604829049628444
33,CHURN RISK,0.9736470588235295
45,SAFE USER,0.09064538671756255
31,SAFE USER,0.05558276466272662
30,SAFE USER,0.044338316593409643
35,CHURN RISK,0.9553230625583565
53,SAFE USER,0.07971286990214713
24,CHURN RISK,0.9742182890855458
44,SAFE USER,0.07742340986487896
46,SAFE USER,0.05255726344516291
39,SAFE USER,0.0512053122698539
61,SAFE USER,0.08506083478262481
58,SAFE USER,0.0872774544211693
64,SAFE USER,0.10767090494027795
26,CHURN RISK,0.9736470588235295
19,CHURN RISK,0.9866666666666667
40,CHURN RISK,0.9553230625583565
39,CHURN RISK,0.9553230625583565
55,SAFE USER,0.08812191570848302
32,SAFE USER,0.0555393909611451
59,SAFE USER,0.08702895478839402
36,SAFE USER,0.05780949303523504
27,SAFE USER,0.05545455953452149
63,SAFE USER,0.08000401806083068
22,CHURN RISK,0.98
48,SAFE USER,0.06117167207272126
31,CHURN RISK,0.9736470588235295
28,SAFE USER,0.05578789286785483
42,SAFE USER,0.06398309004763167
46,SAFE USER,0.07075674319821229
46,SAFE USER,0.06694182225844886
44,SAFE USER,0.09209007653154562
58,SAFE USER,0.09721274893120867
19,SAFE USER,0.10163123756574823
49,SAFE USER,0.05356882473371483
38,SAFE USER,0.05181137287591451
39,CHURN RISK,0.9553230625583565
51,SAFE USER,0.07110139245055891
26,SAFE USER,0.10257988369086495
55,SAFE USER,0.07894489275363929
59,SAFE USER,0.09504675310356575
20,SAFE USER,0.07541860281567861
37,SAFE USER,0.04499267751978428
59,SAFE USER,0.08702895478839402
18,CHURN RISK,0.9666666666666667
59,SAFE USER,0.07894489275363929
28,CHURN RISK,0.9736470588235295
28,CHURN RISK,0.9736470588235295
34,CHURN RISK,0.9608692810457516
38,SAFE USER,0.04792739111569908
50,SAFE USER,0.06739782799144524
63,SAFE USER,0.08572291590095572
51,SAFE USER,0.07409354661201269
38,SAFE USER,0.09963055426292418
54,SAFE USER,0.06561155942030596
31,SAFE USER,0.049983340451623684
55,SAFE USER,0.09478858237514969
56,SAFE USER,0.13396149141592104
20,CHURN RISK,0.9866666666666667
26,CHURN RISK,0.9736470588235295
51,SAFE USER,0.07250552459660789
60,SAFE USER,0.08702895478839402
25,SAFE USER,0.054718521501542244
30,SAFE USER,0.055331735856142254
62,SAFE USER,0.09183885792994123
59,SAFE USER,0.0985055245966079
39,CHURN RISK,0.9441370612304274
37,SAFE USER,0.09963055426292418
50,SAFE USER,0.06162767780571762
37,SAFE USER,0.0512053122698539
26,CHURN RISK,0.9736470588235295
65,SAFE USER,0.09033757160694461
49,SAFE USER,0.06795338354700081
18,CHURN RISK,0.9733333333333334
54,SAFE USER,0.06561155942030596
53,SAFE USER,0.07885719422307186
38,CHURN RISK,0.9553230625583565
36,SAFE USER,0.04285451075853519
61,SAFE USER,0.09540502316446241
27,CHURN RISK,0.9736470588235295
29,CHURN RISK,0.9736470588235295
49,SAFE USER,0.10851704697147659
63,SAFE USER,0.09183885792994123
39,SAFE USER,0.041364532981081135
36,CHURN RISK,0.9498891940292763
59,SAFE USER,0.10599028133944781
50,SAFE USER,0.0649824355009016
30,SAFE USER,0.063316673784957
37,SAFE USER,0.04602262921093718
21,CHURN RISK,0.98
40,CHURN RISK,0.9553230625583565
63,SAFE USER,0.0932054832622959
39,CHURN RISK,0.9553230625583565
49,SAFE USER,0.0649902813394478
39,SAFE USER,0.04602262921093718
39,SAFE USER,0.058326010853117616
61,SAFE USER,0.0872774544211693
56,SAFE USER,0.10497197473141397
33,CHURN RISK,0.9736470588235295
27,SAFE USER,0.047587961096205486
32,CHURN RISK,0.9736470588235295
54,SAFE USER,0.06561155942030596
40,SAFE USER,0.04678820686847214
38,CHURN RISK,0.9553230625583565
27,CHURN RISK,0.9736470588235295
57,SAFE USER,0.1274349711534309
50,SAFE USER,0.07110139245055891
59,SAFE USER,0.09540502316446241
29,SAFE USER,0.052217618010145926
38,CHURN RISK,0.9553230625583565
25,CHURN RISK,0.9742182890855458
59,SAFE USER,0.08702895478839402
29,CHURN RISK,0.9736470588235295
62,SAFE USER,0.09183885792994123
18,CHURN RISK,0.9666666666666667
26,SAFE USER,0.06239899497254136
25,SAFE USER,0.05033133634566878
28,CHURN RISK,0.9736470588235295
36,SAFE USER,0.05576611933365352
60,SAFE USER,0.08865605197104678
53,SAFE USER,0.09265694800611446
28,CHURN RISK,0.9736470588235295
26,CHURN RISK,0.9736470588235295
48,SAFE USER,0.062304207545683
38,SAFE USER,0.05576611933365352
39,SAFE USER,0.09963055426292418
25,SAFE USER,0.09648444728621458
45,SAFE USER,0.07204951886361154
29,SAFE USER,0.06273914326354965
64,SAFE USER,0.09832934115426975
22,CHURN RISK,0.98
51,SAFE USER,0.07787941559787534
62,SAFE USER,0.10610163782009756
44,SAFE USER,0.04737675887418985
57,SAFE USER,0.09183885792994123
37,CHURN RISK,0.9553230625583565
42,SAFE USER,0.06398309004763167
41,SAFE USER,0.05792248398702562
35,SAFE USER,0.05525876839755387
44,SAFE USER,0.04737675887418985
54,SAFE USER,0.07943690436799943
37,CHURN RISK,0.9553230625583565
36,CHURN RISK,0.9553230625583565
21,CHURN RISK,0.98
44,SAFE USER,0.05969544544685466
28,SAFE USER,0.10480210591308717
32,SAFE USER,0.09795455052809691
63,SAFE USER,0.08865605197104678
19,CHURN RISK,0.98
50,SAFE USER,0.0999902813394478
22,CHURN RISK,0.98
49,SAFE USER,0.07763208950002796
40,CHURN RISK,0.9553230625583565
20,SAFE USER,0.07541860281567861
20,CHURN RISK,0.98
53,SAFE USER,0.06561155942030596
40,SAFE USER,0.04387173356698192
48,SAFE USER,0.07204951886361154
52,SAFE USER,0.08387941559787533
40,CHURN RISK,0.9553230625583565
56,SAFE USER,0.09172750144929148
34,SAFE USER,0.037205562673845914
29,SAFE USER,0.05558276466272662
34,SAFE USER,0.04829469881910521
27,CHURN RISK,0.9736470588235295
25,SAFE USER,0.04963689190122434
18,CHURN RISK,0.9733333333333334
34,SAFE USER,0.037205562673845914
25,SAFE USER,0.04724151254580614
59,SAFE USER,0.1474061812299041
59,SAFE USER,0.09540502316446241
49,SAFE USER,0.0938791702283367
61,SAFE USER,0.08376805911722557
58,SAFE USER,0.0872774544211693
34,CHURN RISK,0.9608692810457516
57,SAFE USER,0.09540502316446241
35,CHURN RISK,0.9553230625583565
21,CHURN RISK,0.9866666666666667
54,SAFE USER,0.06716609794051953
20,CHURN RISK,0.98
31,SAFE USER,0.09795455052809691
62,SAFE USER,0.09932361467278114
33,SAFE USER,0.10480210591308717
27,SAFE USER,0.05855708631280441
57,SAFE USER,0.07894489275363929
42,SAFE USER,0.0534548735351388
48,SAFE USER,0.08631229875376785
34,CHURN RISK,0.9608692810457516
32,SAFE USER,0.10480210591308717
42,SAFE USER,0.05213374032204828
36,CHURN RISK,0.9553230625583565
34,CHURN RISK,0.9608692810457516
29,SAFE USER,0.052356506899034816
26,SAFE USER,0.054147291239525934
39,SAFE USER,0.0512053122698539
39,SAFE USER,0.058326010853117616
41,SAFE USER,0.060279525588518
50,SAFE USER,0.07639807336098389
39,CHURN RISK,0.9553230625583565
23,CHURN RISK,0.9742182890855458
18,CHURN RISK,0.9733333333333334
30,SAFE USER,0.10480210591308717
28,SAFE USER,0.052217618010145926
44,SAFE USER,0.06169544544685466
65,SAFE USER,0.0713428860646761
41,SAFE USER,0.07720506690031526
34,SAFE USER,0.05053889600717924
37,CHURN RISK,0.9553230625583565
40,SAFE USER,0.04694619225518468
37,SAFE USER,0.05580949303523504
43,SAFE USER,0.06705317873909862
43,SAFE USER,0.06169544544685466
24,SAFE USER,0.09630355856789101
63,SAFE USER,0.0985055245966079
25,SAFE USER,0.05588904557709425
29,CHURN RISK,0.9736470588235295
40,SAFE USER,0.04683483577453492
46,SAFE USER,0.05404342554085652
32,CHURN RISK,0.9736470588235295
19,CHURN RISK,0.9866666666666667
63,SAFE USER,0.09504675310356575
33,CHURN RISK,0.9736470588235295
37,SAFE USER,0.04171475636562946
43,SAFE USER,0.06169544544685466
44,SAFE USER,0.07742340986487896
51,SAFE USER,0.08152097838891685
51,SAFE USER,0.09343497115343088
38,SAFE USER,0.05580949303523504
23,SAFE USER,0.09630355856789101
46,SAFE USER,0.06117167207272126
30,CHURN RISK,0.9736470588235295
46,SAFE USER,0.05404342554085652
38,SAFE USER,0.04906714550860482
21,CHURN RISK,0.9866666666666667
20,CHURN RISK,0.9866666666666667
33,CHURN RISK,0.9736470588235295
31,SAFE USER,0.05694864224432148
20,CHURN RISK,0.9866666666666667
30,SAFE USER,0.05526213430781355
34,CHURN RISK,0.9608692810457516
27,SAFE USER,0.09795455052809691
24,CHURN RISK,0.9742182890855458
31,SAFE USER,0.04906934082758521
33,CHURN RISK,0.9736470588235295
31,SAFE USER,0.10480210591308717
28,SAFE USER,0.049983340451623684
47,SAFE USER,0.07204951886361154
47,SAFE USER,0.06697087421234967
38,SAFE USER,0.05663253830272475
53,SAFE USER,0.12062815808258769
21,CHURN RISK,0.98
39,CHURN RISK,0.9553230625583565
29,CHURN RISK,0.9736470588235295
18,CHURN RISK,0.9666666666666667
49,SAFE USER,0.06737367340207327
26,SAFE USER,0.06270505323975072
19,SAFE USER,0.10163123756574823
30,SAFE USER,0.0535393909611451
25,SAFE USER,0.050849526651293955
65,SAFE USER,0.07751214711316419
28,CHURN RISK,0.9736470588235295
60,SAFE USER,0.09532271863771345
45,SAFE USER,0.06611234633400086
22,CHURN RISK,0.98
34,CHURN RISK,0.9608692810457516
26,SAFE USER,0.054147291239525934
24,CHURN RISK,0.9742182890855458
34,SAFE USER,0.041341323328294856
32,CHURN RISK,0.9736470588235295
34,CHURN RISK,0.9608692810457516
40,SAFE USER,0.05064975671429834
38,CHURN RISK,0.9553230625583565
37,CHURN RISK,0.9553230625583565
34,CHURN RISK,0.9608692810457516
32,CHURN RISK,0.9736470588235295
61,SAFE USER,0.09183885792994123
38,SAFE USER,0.09963055426292418
46,SAFE USER,0.06527149571629512
37,CHURN RISK,0.9553230625583565
42,SAFE USER,0.0534548735351388
49,SAFE USER,0.10199052670898645
45,SAFE USER,0.06527149571629512
64,SAFE USER,0.09841164568101872
20,CHURN RISK,0.9866666666666667
43,SAFE USER,0.05266861992581267
28,CHURN RISK,0.9736470588235295
65,SAFE USER,0.07885609012546313
55,SAFE USER,0.080311710368523
24,CHURN RISK,0.9683460956485855
34,CHURN RISK,0.9608692810457516
38,CHURN RISK,0.9553230625583565
55,SAFE USER,0.08795195036191723
49,SAFE USER,0.10199052670898645
36,SAFE USER,0.10647810964791443
50,SAFE USER,0.06656835206699724
39,CHURN RISK,0.9553230625583565
29,SAFE USER,0.10480210591308717
65,SAFE USER,0.07621937144776496
29,CHURN RISK,0.9624117641513451
33,SAFE USER,0.09795455052809691
35,CHURN RISK,0.9553230625583565
38,SAFE USER,0.04559873812584489
58,SAFE USER,0.10466428242372167
22,CHURN RISK,0.98
61,SAFE USER,0.08865605197104678
29,CHURN RISK,0.9736470588235295
24,SAFE USER,0.09630355856789101
33,SAFE USER,0.09795455052809691
26,CHURN RISK,0.9736470588235295
62,SAFE USER,0.08865605197104678
22,CHURN RISK,0.98
48,SAFE USER,0.10750548568292466
35,SAFE USER,0.06453864560318723
46,SAFE USER,0.05439364892540484
36,SAFE USER,0.041364532981081135
49,SAFE USER,0.06553799105645716
54,SAFE USER,0.11410163782009757
31,CHURN RISK,0.9736470588235295
64,SAFE USER,0.07227822608697262
62,SAFE USER,0.09504675310356575
42,SAFE USER,0.06219722106176904
32,SAFE USER,0.049983340451623684
20,CHURN RISK,0.98
28,SAFE USER,0.10480210591308717
53,SAFE USER,0.07243089996964955
62,SAFE USER,0.08506083478262481
56,SAFE USER,0.09721274893120867
